-45342	-69871
36376	61503
-83594	27217
49163	-45604
-54860	42110
-25516	-31811
-99229	-51374
39345	-98628
-30533	46445
-81304	-11838
-52830	83952
-42132	47016
68408	-25658
25808	82833
-93866	-1845
97592	25168
-47105	-34722
52411	92802
34470	95633
-82844	89258
-95826	-29918
85934	-45624
19341	1781
-97707	-76202
11084	83045
3618	81238
-75760	-26040
-3888	-72331
-73523	16321
-46023	37047
63873	80152
-82147	-80019
-25172	79904
5249	74744
65004	-66412
-60321	69277
93063	80474
-44610	-31639
20270	21620
-58993	96877
-63370	2374
-51861	13089
92015	-82868
9925	55134
-67155	-15983
-10329	-80582
-26837	-89238
-88773	31385
-86443	-47007
-89615	-22900
62170	52209
-9414	-21615
9139	-66841
-33644	-85265
59079	38935
-65591	-78012
-64135	87002
-75028	-69242
-60288	40500
54898	46877
58681	6541
-70704	21603
-84968	-3141
19845	11116
61412	16063
85688	-17172
32707	-21145
-3294	90291
-93564	99970
-30794	-91015
-72103	49234
30468	2052
15849	-80992
91325	68014
80312	-87578
-75146	-88194
56171	28182
24507	75938
-15441	91383
-53611	-29638
-41409	59615
-71851	-52350
90813	19809
-79141	-15698
56824	83641
70441	49565
22848	87936
-58297	69858
74573	11422
-9335	29921
30450	-69722
-40141	-8917
-55349	-47643
-3531	52509
83255	93534
-25407	-66910
91786	89569
-59352	-90383
63027	72973
-5144	-88857
61143	86754
71952	39964
-38572	-44430
-9307	66378
24591	89671
4471	-72588
40293	-41830
-95774	-51050
-53256	35552
-99889	6226
-38550	-1036
39756	-60638
42819	33720
8703	48682
-56885	90568
2515	8777
10331	30687
-39728	60777
49895	-7036
5584	69092
-33348	23024
53994	-38148
-26576	14609
14524	13547
74489	-68732
38385	-26110
-89328	99978
49249	-1347
87279	98173
-72764	96270
-3051	-8176
12662	-31774
96560	24554
45836	91777
644	-93557
65596	70306
13338	6037
-47987	59618
36726	10218
17590	67733
-34524	-16029
-73475	-78739
-93968	35723
53021	93178
43145	-26203
-22676	-5151
-82608	25679
-37859	-50608
74371	84155
-47760	83983
99597	43029
96534	5471
-37309	-9998
4595	-43340
-39738	-64577
-81472	-10094
-31023	-26970
-93698	-59865
-1393	92389
64105	31207
-30570	92665
-47037	7496
29181	-16529
88823	-53127
-28199	-99083
55498	-18267
23580	-84371
-83710	31505
21847	-35615
62851	-66921
27163	98151
58726	44823
82080	-93331
10286	95409
-42181	-46599
-70866	-49613
-85195	-65499
37818	77475
-56191	61638
14613	5791
51521	60845
-26702	-5249
-92289	-21767
-69641	55115
-19327	88278
24694	-2310
-46495	11522
23860	-75579
-64179	65908
76101	-77847
-36176	99615
48838	71063
-83763	-16874
-68009	37799
64406	-25591
78457	87604
21967	-86538
-95738	-79781
62776	51112
77339	-88885
35392	71843
-13400	-77400
18194	-68452
1899	38638
31318	98510
-89319	-27320
-50110	59514
-51440	99597
47618	-67099
28768	70807
-59374	-83501
-80647	-14068
98471	90756
17205	-85150
-57379	-3989
24442	-9256
62226	7753
45359	-72230
42852	44824
-8883	56230
25904	-37074
-95467	13616
-5219	-90597
98761	81689
-81599	-54825
41386	17730
73527	-24190
-90648	92375
-85601	76127
90389	-83048
-38474	41343
13005	-80008
-58982	52642
-50160	15595
21694	-93773
58100	95596
69256	-77761
95989	72972
-34859	23604
-14473	-94303
22234	-45270
79785	-61736
-29546	-3882
36575	12335
82277	23331
782	-81495
-38407	-42614
-46010	87918
-71126	-41449
2745	-44534
1415	-73388
45751	-34404
-10465	-11886
85471	-62787
7876	74650
31078	55959
-64414	26223
-22632	-79861
49923	89778
38213	30833
4928	25424
63320	87227
-69872	81480
-26499	24966
83789	54367
12368	-81658
11073	-89497
-68697	56368
-70490	14736
-260	98327
92536	83483
-35726	16109
-33612	-39364
67758	-61311
-3498	409
-16461	28334
-63395	33709
20158	-61355
-32979	-6783
8284	31293
-61715	77276
94352	-38676
41967	43792
34320	80156
32700	42762
-93839	-49101
3700	-80351
41127	-77597
52660	-48282
11557	-33577
-34305	-84402
-93087	46562
94122	26682
79932	-41834
-97866	39644
51239	55082
23040	54202
-76555	-37777
77526	-68569
74713	62123
-20502	93263
76957	39177
-16644	51490
-84698	67035
-88854	92432
73103	-67405
38825	-70411
90795	-95675
17988	28976
7019	73149
-37321	-89550
46929	20869
40523	33258
35265	4130
-26812	85132
80739	-18825
-26690	11669
-96530	-45854
23287	-53656
-41366	51460
35949	-68601
47228	-67225
-72083	-44017
-1255	63333
-16462	-19695
60788	-25029
90603	63168
37083	7857
88626	65185
-21952	9986
-13715	61059
-52983	60780
-23314	-38283
60413	80595
7449	-79263
31625	-10289
-52842	79344
36016	88419
-69421	90431
58439	-55982
62070	54412
-15137	91103
-90030	-1634
-43893	78240
-65703	34805
-85586	27152
-44077	47522
42528	-90209
-2546	-30609
-79866	-5810
-95641	40578
-96037	-38277
89486	65543
75558	56437
-65114	23328
94669	91355
31973	28013
46381	7174
-55655	-15155
76592	-44475
-62828	-57544
73119	-38017
-67132	-97323
68630	-86738
24847	-83124
16873	-91456
9477	71359
-74981	-83347
-19097	44265
12717	-11231
74265	-97487
12359	-9316
-60138	99743
-74754	-60954
84177	34834
-95177	-47154
23210	35450
50816	-35607
59425	42218
-32938	73270
15645	-13507
-38985	-27714
37584	78343
-55636	26195
11264	-48781
31878	-58052
32373	45958
-70435	-66473
-88288	-40899
53390	54882
-95823	-70819
-73720	-48709
-91677	-10493
-36186	62430
99326	-22929
77952	99738
-69699	-45347
3354	16132
65172	76765
82271	87908
90947	-89999
31709	-63323
-2015	-95531
-39512	-66590
13987	-94607
4032	47219
30710	92557
1156	28218
-27990	-59794
49831	46842
17609	-98907
-52176	-48748
19075	-64203
49344	-50046
-77179	-67972
-49775	-21468
-50518	88534
51920	67394
69872	74377
48480	91684
-35223	16682
-69070	-44965
-40831	-81357
9857	-64422
-19007	-35570
-80243	5651
10500	-71235
-12390	25882
-41831	-23656
-76635	9853
37583	-90109
-78568	-42692
84186	5522
-49982	61846
-88312	-39763
49052	13344
94930	-31271
57646	35820
-78638	-54671
-51487	28234
62842	11810
59407	-91278
-14701	-17112
-19348	2002
35860	98635
82973	55228
-74632	76672
51322	19300
-41205	86885
-71931	90658
56849	87521
62880	72850
-40818	-96058
16798	87647
2895	79908
74484	42280
-70383	86172
-18715	42332
90262	-67721
40715	-70886
-11373	-5122
-16836	-84154
-66676	-50558
48064	98714
52098	72213
-90549	26903
63420	65312
18818	-70053
-2707	-49684
39321	21246
-89446	74275
-98128	-76635
-48506	76979
26334	93741
94482	-20536
19990	-31338
87293	-28904
90627	-11089
32219	-3785
93066	-77781
-43432	71207
-34385	-44328
-81006	-997
-93100	95487
45178	-9614
-6275	82065
-10315	50117
47022	-94992
80401	40780
15702	85765
17773	98375
-32893	-15142
73149	-58931
-51994	86139
58827	-13849
-88509	-87732
-73005	70125
-7159	-66355
95577	-47009
61351	-52756
96040	80164
75350	-77649
91584	74110
-75962	36926
23650	-67346
-47508	-38658
10553	-77954
35137	-14502
-55907	70279
88152	-69179
8307	-10256
92758	-59582
79122	88227
38998	-1337
54470	63370
93593	-4257
-88495	-81909
-54374	-76788
90873	-16881
90282	-36655
67569	-12346
-26473	18105
83727	80307
39607	12787
-9239	69860
-1610	-95099
-23410	29023
61052	-69352
38272	-15778
80300	29294
1152	-99371
75255	72
82750	-36022
-78667	-33308
52884	59385
41889	-48673
-48863	-47745
-48899	-7048
88570	-12521
66500	84153
82657	-59461
-65234	46042
-47242	-22256
95833	-87318
37986	-87290
48063	54407
90163	82346
-28821	-66293
-58359	7953
13852	57839
51045	-44272
59272	-30911
-10384	-34203
-55258	-3384
-53393	80072
-69731	-16926
4291	-33418
-13686	94695
61430	-88414
2344	-74692
68654	30633
-94533	12741
79987	-64115
-77570	331
-78137	-10591
18431	-3222
34261	70737
-97371	14322
48181	91930
-97030	98235
-70500	-95525
81840	99894
41306	-40259
-10692	-8826
55141	-91650
32116	-30299
76146	53712
-25693	-37524
37933	11088
-20700	99654
-29946	65942
53436	-99222
-55705	-26033
-42547	92511
-34443	-99939
15049	-40077
-11072	54659
-33375	-77356
16617	-46803
91522	22722
56728	98146
53479	12739
10450	62901
-88241	-59197
95021	42974
84319	-56765
6937	-67695
-50387	-23675
83154	81137
30037	45259
27649	96801
-87249	-78662
-63529	-40136
32525	-22136
-23462	-54492
-33511	20583
-48286	-36404
-27932	40326
-75702	-39174
-62870	73492
50863	-35569
-94737	20298
38451	-10654
89345	-58812
-69530	-20678
-7015	28601
91177	7404
-77889	-65743
73493	-77698
-12059	21421
-73080	94551
77755	7074
30685	90028
1331	-39290
-78197	-21766
-91378	-65533
28543	-31085
-81842	13559
-83111	-37041
95908	96498
10881	2147
80716	41331
-42694	-92781
-34815	-52857
71023	4844
-90221	79332
19278	-38530
-6860	92652
81679	-34334
-16963	-42191
-42908	30437
50084	-44628
-20493	23142
-59705	65041
-47974	-26975
-27268	48808
11419	54989
34976	-96684
-4719	3133
-88192	-60286
99641	-31276
1462	-61419
-13070	4622
-51002	22987
-67434	31833
-42215	94524
82936	-76245
-72223	85144
38438	29783
-86772	91894
-27746	52360
92655	82170
-51112	90163
-99656	83823
16060	65013
-18647	7518
9355	61229
932	87942
31126	-76482
64468	-23970
43430	-16859
-14491	-33936
-50613	11968
77126	99581
-71855	40165
-64209	-47779
35714	-84341
37183	-19797
-12750	32126
69736	-20166
-4056	-92843
-5514	96497
-40507	53395
38664	-91201
-42819	52773
5736	9086
-51046	-82312
15989	3265
-47594	-97248
79477	-39085
14441	-83042
-52899	60892
-8572	-21557
85748	98165
-94997	-47334
-20078	44368
50215	-80263
74927	-12436
98578	-72298
-54331	-84036
-39390	6049
-99705	-44119
-49198	-62748
9356	25909
32499	14132
88862	27381
11028	46878
59565	55367
90436	26000
-45033	85020
12571	96103
57023	-35198
56762	50240
1205	-68832
94211	15773
11505	48501
63257	-30000
-98801	-26364
60000	-2510
-93398	46047
-76649	-19075
8749	-87214
-65618	-96624
-58107	-88483
46923	-67663
-12105	55511
-80320	-45523
-87972	91190
-70281	34922
8418	-68132
-87039	-13936
-7718	10543
-568	48218
1321	-59865
-10678	8128
50088	-78682
50454	-88817
-81195	-3919
-91368	59337
52100	-90556
-50645	29120
-6711	12231
-47253	-7250
-13704	-85415
-56902	80246
39991	82902
50239	81563
-31328	62114
-47958	55180
97614	-99204
-4330	-16838
54049	58269
79744	92641
-48350	-19067
20444	49775
-79484	49299
21612	-75380
-65140	-82310
22256	23999
47065	-4641
-95582	-5671
49430	-49246
10186	7483
53918	59949
-61277	-39809
-94636	-34259
-27540	41048
-74897	-34325
-83767	-50838
19619	-94710
23905	84528
82795	-82895
34120	-27339
70536	16390
-59853	34611
-67038	-58480
-21661	-31610
-47914	9730
35556	68960
-48164	-51685
47973	-18672
-77547	56865
-8001	54902
32762	57860
-47361	47181
-8486	957
95405	10953
62922	578
-35016	-8437
-58283	6889
-12805	59476
-50492	37037
-39702	8192
26905	-73474
87597	-41255
-35169	99829
-74713	-70611
43613	-95090
97876	-47310
-70066	-91983
-31976	-47848
-80631	3162
38518	-73381
6220	54943
-88879	33088
12532	63877
-69606	-92811
-85372	-79840
139	15490
-31805	94796
75931	-5097
51897	-93719
-90713	1837
24687	96532
-52663	67429
23438	-48470
76422	-65009
-84797	-89871
-61110	42009
-37641	-81241
49391	1384
-40900	-89755
90340	-64764
54159	-88266
-24255	-80525
-12624	19727
-61556	8503
-63370	19453
17857	26744
-3118	-28628
-96327	-62620
94504	39290
-74525	-71477
77777	-7352
69116	-6793
18363	-20264
47734	-78066
8783	-60848
58615	75198
-52646	-6472
-83327	58219
-35258	-47397
-28836	81322
65235	41941
-15726	-43262
31032	-30872
-21398	-43760
69287	41022
-54937	-66071
69357	53644
43626	4599
81618	90559
-73701	60497
-70550	-13899
65166	-92058
-77606	36551
77787	10119
51217	-24618
8143	-66471
14531	67970
-56658	12945
-48147	26622
24647	73343
39371	98597
45940	77187
-57535	-62253
23566	-98433
-87121	-65297
-31423	92056
68729	-48996
-4308	-11183
-98105	79369
62887	75346
-79887	-64737
51343	-38609
-50037	74223
-32476	78941
2201	24875
-22473	-56149
-67720	-70640
-31637	-84479
16643	90867
-28316	-26815
9281	42258
82537	-80238
43268	70255
59024	22847
98414	56434
-1652	7289
68890	29255
-49484	-75039
-66394	-39348
53076	-55311
-42669	86172
-51466	-71047
31981	-20554
80729	-6156
5207	-30243
-42791	84909
-62657	55748
11755	-56121
77994	38800
-95489	89932
-40041	-23606
-43254	-6002
-29089	38749
-66910	85777
82174	41305
-43822	492
89154	-78864
-33084	-53944
-50601	27101
28206	51206
-7993	-98411
-89263	41282
-84022	45949
-3451	-19267
-4634	-17794
-10602	-79963
-34506	-49576
30496	89631
77200	14090
-15951	-5444
-24969	-14854
79069	-19068
-19507	25799
-27738	-31016
42918	36003
31364	77235
58183	-6479
29110	-1380
49498	77715
85111	31651
54637	78735
-3786	18393
70451	70535
55484	95900
68203	9143
75816	-71111
-87807	6869
6179	-41180
-10654	-71334
56886	-21829
88891	58582
34809	18587
-41078	92270
30302	-72288
10627	25789
94642	-98088
41112	31408
-99851	40688
2235	-62095
-15303	93515
-44458	65868
48137	-19062
22340	-92274
90259	-10861
-36862	87796
-41797	-39142
2151	-10660
-94180	-64612
50222	-6320
58304	-73484
-26495	40635
22479	69689
5401	-9918
86444	18262
5729	41192
-88142	23631
33774	48887
-62036	-4871
20823	-33657
88521	2988
2982	37860
1121	-38713
6513	-31828
82972	7681
65641	-97706
37999	-17148
-3305	64247
-92764	4995
52684	-76483
-82232	33308
38810	-15142
-54942	-80709
82150	-69944
-40664	-44151
17672	79542
48760	-48469
77935	-12777
90418	-19104
55288	33687
74781	-8127
-56941	-59077
80053	-12903
56194	-4022
-60070	-61369
-18037	41446
-48398	-55939
17848	-32515
-69608	-13128
16372	-76967
-66736	25141
-24398	-46841
45499	-61
89259	65005
-46875	-71483
-98215	26524
8326	-72827
-98560	-89782
-64208	-5118
-71562	-91645
25117	81126
-24678	66646
7625	-40005
-86780	-89896
25584	-62467
-9651	67853
-32387	30398
18023	-57133
-33889	-28661
-15324	18156
30912	20568
19824	-57321
27890	92048
-32419	98237
-97911	-60211
-76687	-87098
-7975	91687
-62817	-42993
85092	67022
94814	34504
-76369	-31345
-52040	65494
-13017	2062
-12954	-55004
-53041	40753
-77375	-41473
22467	31250
-25760	-63181
-56414	10659
-47122	-59981
-23755	-3959
67159	75959
55683	-2858
83570	77607
-69780	-97317
-72460	91562
-73576	-4707
24805	-37553
-87406	-38687
51493	-62648
59527	79052
86523	-40063
75881	-7257
41391	-24391
-70005	-90688
80078	-72846
60870	-8798
-64221	-15498
-71939	-39113
-18643	22776
53571	81343
16833	39556
68391	-68385
-32	85290
92170	-42228
-35097	-29963
46551	46893
-50979	-94754
31031	-54601
79671	-58976
74797	22901
60039	-32651
18770	68870
-62549	-38035
-20804	-98172
37535	88170
-2568	-30610
-95833	-27507
90122	22352
-2227	25257
-20181	-42811
-26460	6272
-91848	38668
-13739	-16576
-88037	-62061
50009	-16324
-22596	-48647
18490	-5995
-22175	1373
45928	-65940
48328	-36668
38463	-7160
53202	-89572
12559	98420
62007	24239
39541	72805
65914	-20856
-25598	13214
-62028	-23548
42137	36622
69272	77648
-13615	-73867
-2409	66075
72786	25780
85876	-47534
-16548	-55404
-94968	32165
-60869	51305
28771	-99527
42076	-32247
57866	37465
45349	-97812
56984	84739
-76774	-97222
9304	-46058
-57453	-42758
-27512	30571
16333	-83763
-45869	-33602
-41336	76168
-84394	90022
53762	-78700
-39648	-92556
-97585	-4382
65903	-86853
15346	-48408
78584	-12885
85789	-93972
-94412	14293
92502	-77541
-88776	30409
-40342	-64994
52458	-28292
31451	-69574
73427	-13978
-92992	-86941
-80578	48732
25095	91636
27931	-80423
-11667	47439
-92377	74874
-26935	-29957
25741	-45383
83720	-20119
90201	75042
-20528	96147
-65274	74638
-73842	-45971
-6272	-14793
7907	-72946
-11853	-50537
-29402	68319
-65660	42797
63204	48629
-64852	-786
93309	40105
15594	90078
-80499	70538
-74752	-40815
-33964	-43188
-54902	78827
64145	-85045
-91143	58877
-484	-60111
76927	-85437
-23050	49712
-14148	-21503
875	97353
-63135	28625
-85645	66682
-15753	-3813
-60576	-9300
-62494	-83627
18007	56156
976	-10733
65413	91961
40238	-70204
17301	78031
86842	2778
76242	-43307
-28853	62811
45413	80548
-92367	-51394
74693	88680
47876	-82473
-61656	67396
63470	48458
-86322	-77875
-75548	89763
36526	-36057
-1606	83990
-27927	-2883
11140	62096
-41498	83385
82224	-32650
56141	54154
-23669	-57279
66225	-56416
96741	-4579
-28919	23502
-12492	38409
-8500	35393
8195	1063
-42755	-64830
-1683	99835
43100	-6768
-41805	64604
35543	25287
38775	-72432
-35904	68706
54997	98893
-43427	-35344
-84349	76996
-41082	58043
-2776	71171
98001	-14727
-19964	50471
-40308	84135
12062	75058
-95265	-69418
69157	14954
-48624	83963
39937	-84073
-83593	-94734
-20557	-66557
25226	-97817
-52269	-77044
76708	50327
77892	48463
80132	-58336
2555	-48872
69102	19269
-91245	-94100
-58658	-28256
88109	-13534
73448	-18863
-97418	-42539
-83884	-54996
-4333	17792
-11931	26205
-55344	30040
55842	-76674
-28285	88272
11790	-99892
9836	274
44127	64024
-45734	90046
-69520	42164
-79135	62568
80425	66821
-20095	-84780
-97368	-46293
-62858	28865
-21296	-67529
93563	26492
-11491	-27812
-68978	-51545
-49299	-66215
-56918	-39292
-82611	-23178
-41354	-13904
-6712	-50143
90584	-71384
37438	1590
82355	-53277
49486	-35731
-77318	-75893
42742	-18662
-48293	85039
-37347	-21952
91557	6223
-77961	-93206
-99870	88263
93382	38170
68946	67211
23660	-85749
-35757	-29692
-81367	-67621
45061	49904
-18761	85718
82882	65688
-17361	-48886
54469	27719
94700	-14689
-17152	-38580
19114	-32691
60976	10534
11064	7675
-91572	55210
-85709	-65126
-16466	-10249
-398	64197
1697	78198
30323	-43398
95205	-14200
-34131	-17180
-9342	-29445
58582	-77681
77223	-88609
-852	47219
92226	-51804
22383	-31963
60172	-86234
97840	-48881
87110	48907
98667	56891
34316	-90734
-32683	93558
-26397	96157
-21834	32657
61117	73461
34790	-9153
57329	68880
-66402	-53387
-32036	-99848
75709	31033
-16032	-84493
15409	-91459
58153	92504
96226	46627
71997	-99472
44592	-37364
18144	-388
-33737	31398
-47533	21873
-77872	-60885
54122	-38242
-52298	-23009
-27140	87380
24571	82305
-60095	-22333
-87756	55175
72055	88640
-94698	-94015
-91782	-42983
93450	21479
83420	-39493
-29001	-23232
-32622	71501
67518	-33985
73089	64531
52842	-23691
75402	-32279
-92702	-12738
-29580	-15375
41986	43107
53587	55186
-95891	14589
-2300	73223
8841	44698
-28411	-67294
-98138	55305
56102	36225
75680	81007
-13977	66453
-61967	-7986
74943	95000
-37891	-30352
64627	82983
-63977	-93946
-18742	-86264
-27060	-86047
78013	90484
43416	-47192
-3265	-69579
47981	4503
-8956	91548
60690	64658
19043	-20283
-56709	54957
-64139	737
54893	7375
94566	-53963
63415	-77054
-1410	30227
-97169	-34281
39593	35081
-85847	-83180
1776	56810
-41713	84026
-83005	-97871
-4637	-60970
14550	33544
87803	37579
-74599	-74643
3362	66923
-27419	-40680
-30429	-39475
-92069	-37522
62432	-78267
39841	-30369
-55	-93866
-62507	-21032
-45032	26550
-5802	-38168
2112	65171
85692	-13829
-30183	4044
-31106	18160
-18534	18175
-67626	-22441
38308	-85263
-68082	-60194
22191	-52592
22841	1433
77527	86584
-64686	55312
69610	-15728
-70240	-41659
-89631	36666
16456	-83419
-7189	-82030
26810	-38506
-18123	-64242
83320	-54224
-27902	-58820
-68913	-51528
-58572	-83428
-34221	-53610
-94218	-41447
21302	82484
10274	-23566
64968	41774
-19143	33776
88808	-68525
-96022	75197
82722	54400
2087	1022
28477	63362
-70719	79158
-36843	-10871
-75971	-83466
-73532	-54327
-75077	51765
28382	-66205
80536	76148
-48087	87875
-34043	41898
-59587	-59650
56258	-25476
-90446	14672
1072	-29504
-28709	99881
-5313	31872
-39644	-91449
42485	66321
-86545	74761
-12740	-36052
67138	9863
-22103	-48360
12381	1224
38067	-78891
-27755	-87284
-75922	-71404
-46454	-74350
-51320	-27798
-35707	-55041
91585	67059
-14285	-12179
-82343	-40926
-58978	70549
-19833	-55264
-87383	14460
99219	-2525
-74710	2565
-25634	-59677
-64991	36302
15669	-49852
41224	65169
58869	30467
-24817	92003
-31949	47874
7584	-7223
23120	91348
-34065	-67840
39602	84266
55349	-95255
-25262	-44373
36031	86710
-63481	60082
26571	-56185
31269	-74435
-25799	9019
-39426	2846
61515	-83352
-90204	93096
3693	59908
58110	-62448
-68866	-75318
-16050	67612
-50584	-55073
-60056	34240
-78111	23627
27846	-37734
-70296	68134
-83285	8220
29966	-139
-83530	-60434
-45266	-84319
-55793	98723
71905	2016
2067	67029
63630	32473
23169	1767
-31321	16036
-63964	83702
82279	5188
-51822	-16988
-89742	21979
-44112	-71697
-66107	-85062
50066	46393
-42316	-79145
-93226	-70214
84355	-27149
26448	84309
89685	-30223
-82857	11094
-45636	-98135
4870	-14861
-49133	-86293
98026	-93103
-19569	77991
33131	-76110
8518	52074
85513	46079
56741	94358
41288	-88271
75034	-71448
95927	-223
-60084	61297
-30114	-69790
3031	-17729
13241	45726
48716	5752
8943	25948
10143	-51240
78266	49721
-59297	-16691
-57779	-8452
-59442	48871
-865	-85052
-2093	-33892
41313	-91450
20315	54002
-47373	99992
-96492	19933
4080	78183
-86607	-34126
-4153	-43719
-58409	-66250
81963	-84299
-64372	99155
57809	85766
1979	-85014
-9289	34095
-66521	5208
-69563	-30400
22199	13819
49049	-7055
-15308	-74752
-71468	-31386
48592	-10230
39814	38206
-72130	-88814
-61781	46360
-51391	-16131
-61891	8708
-21996	2440
23421	15509
56328	9684
-99028	35144
-65023	96999
9881	-41623
83209	-73511
-36866	-92666
-57916	5019
-83731	-77629
76131	7858
-66642	35545
1597	23233
-48103	41129
54742	68958
35919	-18354
-95603	18449
50589	82135
10142	-34172
91735	-14118
80722	58429
-39787	71598
-3058	-70072
83698	-34955
-70953	78428
-42562	97360
-99276	51232
722	-92173
30129	-78340
-92786	40638
-87061	73147
-94947	43135
-96740	-58004
36530	37357
-4738	-87452
17354	7144
11747	7151
41975	-80125
65453	-31799
64118	84882
-25350	-9337
625	-60136
86741	-69144
-18083	52112
-8181	90925
3796	-76858
92766	58298
-76954	-6695
-60745	-34430
83199	57234
30116	-71370
-42938	-78520
41826	-80522
49010	-37563
-49522	-64925
-87224	75694
80368	34686
-90596	-52826
-65549	35570
55211	21957
-59792	-19506
-8921	-1577
-20962	-79555
-57933	-66634
-41864	92031
-69705	-92005
-69150	11456
54228	75225
-25143	-44420
-46031	-14552
-2934	-44535
44820	-29055
49955	-11070
-79650	58410
16160	-73964
-98613	-25507
46400	-44960
38808	-88894
-79553	96243
-34321	25181
-58369	-2696
38268	-38145
72461	95951
5613	10572
-27751	34679
3821	30326
7212	-83124
-16084	13289
-30665	4987
-48956	95340
-37662	-21318
18003	-32508
91450	94636
57552	-6014
28199	-80588
75594	-99167
12327	-56924
-78669	62839
-70	-76468
633	-12360
70298	60247
65361	-27932
63493	50854
-85988	89133
-63522	-54689
-41920	53201
97759	79645
83646	-93562
8745	44947
69208	71340
24648	27183
8433	-77800
-11449	-60510
-69536	42601
89352	-38954
-89385	-43454
-52422	-4805
20715	-52434
2694	-35576
81090	13213
41288	-29090
-54923	41519
-72373	-31279
-27807	-58403
76389	-82567
27510	-87745
-58077	16739
-17520	90518
-10746	-42158
86424	86245
59075	-30277
-71951	-20528
-57683	-12925
12851	33930
-60551	-78456
44929	63163
-4518	-20960
20683	74928
73713	33309
17068	-84912
-40420	39536
88535	-66058
70566	-48331
-25553	5960
88890	-6726
-37248	-51858
-69174	24115
55855	-97260
-80219	-56727
-58915	-23195
39868	-25459
-19140	-35917
12478	90904
-93418	-86006
60485	-47647
-74501	57953
3000	-45119
-68785	-44937
-41835	-81596
46224	77198
22307	-22528
18780	17756
40848	-18955
46634	78880
-10337	-43799
6588	-31305
-54828	-54437
31523	-76885
-62731	-10657
95505	-43968
-48756	-9710
-57225	-62775
-26806	73470
-72159	-956
57982	32669
-78358	-19019
-60379	-58642
-17361	35458
-98966	-1447
-8070	-61301
73455	-21502
-92102	77282
45324	58023
-91372	-85996
26316	-93465
59239	-24072
34255	-59003
66506	53005
50953	-28123
-35430	-52598
27591	95925
13228	-28301
11104	27788
84270	58353
-89947	-95163
-38516	13355
-78159	-51779
86422	-76254
2665	18041
-55291	11677
-22577	61688
-93373	-83044
-41120	-78267
-89118	85523
73696	-56560
-88063	43060
77508	-98185
98964	40957
82065	-45754
-61573	76093
-85509	17203
92496	6422
-17926	-35959
21948	11083
-74455	-54105
-5113	-23189
9625	-51264
91586	-68395
-78291	17084
20926	-7784
27856	-1536
-54640	43669
-30176	-7390
49045	-72857
-22267	-74458
77686	76705
19979	11007
-71122	-84035
-84639	-89558
-21849	-97568
-8045	-42540
-11379	90399
-6934	74037
-28892	72393
-97303	-27086
36755	-45205
-8741	-85593
-84351	24932
66838	65653
2638	-24998
58140	-3499
-64542	-37595
52326	38603
10517	6608
-35755	-67090
-1899	49388
-76838	-4341
-68529	38327
28886	-55939
13269	32689
-48708	-59697
-92162	-23685
-74489	-63915
-30488	33919
29692	29806
-5365	45201
23005	84666
78988	-84580
68655	98285
-87471	31606
-30013	-36866
-50228	70325
-92662	-88097
-43145	45938
79104	-96907
55239	-62465
-77427	69496
-42747	-71753
-81625	-74142
20065	-7611
-33000	-88106
32417	73904
-33385	32988
92371	13811
-81467	53235
-65483	-95087
39952	94199
21550	78719
-26802	-2457
27804	62609
46495	20926
11287	-15534
63377	-46150
-4055	47546
76161	-36168
67337	50112
33483	13151
22607	82340
82707	-77477
-90446	97292
55102	-99530
39832	23254
64987	5778
67736	61463
13629	-34693
88724	-3686
-95520	30555
30792	-65673
48438	-76227
86984	83725
66103	-1948
-31217	-11812
78603	-84335
-52169	36373
19354	35128
-2653	83047
-3784	89780
44829	38194
86809	39337
4060	-92806
59323	-19247
67149	-1800
77004	-84129
-93753	52098
66513	-9321
-40179	95921
-91257	-55303
59785	72367
-54808	-61178
93475	-43926
83846	66156
-11569	-68445
35574	92683
58121	78212
-84617	-76683
53188	84606
2414	-56290
-74495	-2846
68422	-50640
-68731	97712
-43478	40923
74551	99968
20317	38274
24166	-43630
18090	45754
-75561	75291
97572	-12851
-35639	62407
3848	21363
-30156	20765
-3691	-51659
40224	-29225
-29897	19723
-37139	84376
-56621	-20203
8609	-33125
-6324	79754
-63837	-34534
-94866	31818
14693	35208
22772	-217
11903	51217
-99096	-41462
-11418	20130
79819	97617
-9091	14364
-71798	-7597
-61774	29480
-51701	21501
-33308	-52054
56694	-30059
8155	-18115
-74391	-74744
58805	-37146
97960	47083
23587	48505
73986	-29133
10077	23963
-91921	92332
89431	-9999
51511	-28197
42263	50641
30075	-3935
63708	39519
55246	40361
14635	-42601
33244	-15771
-25057	32459
58516	-47704
-19963	-39525
-43598	74736
-96967	-66184
-25618	-7958
82962	-73873
-87915	64821
93143	-36125
27321	91783
-5854	-13580
-41275	87652
-77851	-26967
65159	-72328
-73756	98289
-2155	26473
-12836	-33458
-6719	86467
-74908	71652
-96710	-75441
35684	-70052
-36852	65872
-18892	42365
-60463	-20735
-93133	-44000
-2847	-78131
-44652	15790
-23890	-41552
-96498	-76175
-18144	26304
-35246	-43234
55136	-72444
64172	31139
11612	48034
-78868	-48244
-80941	25638
55168	-69720
-85361	-79108
-31628	18962
-44433	78590
51665	68838
43553	11766
12466	-7829
66738	87891
27702	85681
62391	-47931
-11166	-45860
19461	83124
-75508	-36872
-87827	45883
-38494	-54725
84133	76560
16603	86083
-12985	18054
